326726.7136936665,4128315.470961275
326726.7137603259,4128315.4709241632
326726.7137603259,4128315.4709241632
326726.71276040946,4128315.4726098846
326726.7129251771,4128315.4725181377
326726.7129251771,4128315.4725181377
326726.71452378307,4128315.4711900493
326726.7145856468,4128315.471155597
326726.7145856468,4128315.471155597
326726.713551321,4128315.4711769815
326726.7141711409,4128315.470831639
326726.7141711409,4128315.470831639
326726.7140233808,4128315.470834694
326726.71290528344,4128315.47145745
326726.71290528344,4128315.47145745
326726.7712628617,4128315.5763116013
326726.77286721766,4128315.5754177715
326726.7734773769,4128315.5763301845
326726.7150289861,4128315.4715266274
326726.7143990392,4128315.4718777966
326726.7143990392,4128315.4718777966
326726.7143990392,4128315.4718777966
326726.7150439783,4128315.471518266
326726.7148732786,4128315.470411761
326726.7148732786,4128315.470411761
326726.71315995196,4128315.4713661927
326726.7139025784,4128315.471535845
326726.7139025784,4128315.471535845
326726.7130778654,4128315.4719944783
326726.7130778654,4128315.4719944783
326726.71277469624,4128315.471630736
326726.7692560996,4128315.5775265307
326726.7692560996,4128315.5775265307
326726.7703210114,4128315.578984558
326726.70951038983,4128315.47548795
326726.70951038983,4128315.47548795
326726.70887729095,4128315.4734659763
326726.70513367123,4128315.4755293634
326726.70513367123,4128315.4755293634
326726.7057438306,4128315.476441778
326726.7582583051,4128315.5845003827
326726.7582583051,4128315.5845003827
326726.75972826476,4128315.584099981
326726.75166118046,4128315.588482578
326726.75266874104,4128315.5871667066
326726.75266874104,4128315.5871667066
326726.74630627787,4128315.590591417
326726.74630627787,4128315.590591417
326726.74660180055,4128315.5905853068
326726.7928334246,4128315.7019211897
326726.7928334246,4128315.7019211897
326726.7928334246,4128315.7019211897
326726.78299783316,4128315.707095751
326726.78208832804,4128315.7060045227
326726.83769680595,4128315.812342179
326726.8251110084,4128315.8188757496
326726.8251110084,4128315.8188757496
326726.77078705485,4128315.7147826296
326726.757754258,4128315.7214448205
326726.757754258,4128315.7214448205
326726.8134079664,4128315.8310330724
326726.80022750224,4128315.8376648086
326726.80022750224,4128315.8376648086
326726.8538276457,4128315.9450287907
326726.8417624952,4128315.9510113006
326726.8417624952,4128315.9510113006
326726.8509009312,4128315.9711729875
326726.83309367794,4128315.979854366
326726.83309367794,4128315.979854366
326726.8429925096,4128315.9938951447
326726.8281156793,4128316.001013597
326726.83670512814,4128316.023221693
326726.83670512814,4128316.023221693
326726.82203529077,4128316.0301225996
326726.82203529077,4128316.0301225996
326726.89683662355,4128316.1833176236
326726.88276886166,4128316.1898286343
326726.88276886166,4128316.1898286343
326726.8955059469,4128316.2267514286
326726.880926606,4128316.233393016
326726.89557445736,4128316.276936509
326726.83792602026,4128316.1493565044
326726.82641949394,4128316.154520663
326726.82641949394,4128316.154520663
326726.9027117945,4128316.3289847374
326726.893769701,4128316.332950692
326726.893769701,4128316.332950692
326726.91239201,4128316.397132645
326726.90261139075,4128316.401424869
326726.92562064127,4128316.4632960563
326726.86962221644,4128316.334983249
326726.86221490864,4128316.338201607
326726.917795179,4128316.466696095
326726.9418400996,4128316.5357610886
326726.9336995987,4128316.539265928
326726.87855431694,4128316.4105841583
326726.89853210445,4128316.4902785574
326726.8896696217,4128316.494056127
326726.9135476628,4128316.5621995456
326726.9135476628,4128316.5621995456
326726.9031400587,4128316.566583915
326726.957197513,4128316.6957264394
326726.9890114421,4128316.7759161545
326726.9844515171,4128316.777819831
326726.93063772295,4128316.6485755835
326726.9556598337,4128316.736305942
326726.9501969696,4128316.73857289
326726.92905413365,4128316.7150490303
326726.92905413365,4128316.7150490303
326726.92303848336,4128316.7175272615
326726.96859438,4128316.8285437482
326726.99897658033,4128316.910983133
326726.9951508295,4128316.9125493155
326726.94978004985,4128316.8014570456
326726.9735422639,4128316.8782981206
326726.9687277649,4128316.880258208
326727.0360326382,4128317.070359014
326727.0360326382,4128317.070359014
326727.03252705385,4128317.071778603
326726.98757070425,4128316.960517978
326727.0147275868,4128317.0371038644
326727.0119316522,4128317.038231523
326727.0119316522,4128317.038231523
326727.0119316522,4128317.038231523
326727.00836655224,4128317.039663383
326727.00836655224,4128317.039663383
326727.00836655224,4128317.039663383
326727.0340318762,4128317.1829441306
326727.0340318762,4128317.1829441306
326727.0550732246,4128317.2568813693
326727.0518444458,4128317.2581662294
326727.0518444458,4128317.2581662294
326727.0751123261,4128317.325397233
326727.07287810434,4128317.3262830973
326727.07287810434,4128317.3262830973
326727.08779605373,4128317.375741187
326727.08322516666,4128317.377545339
326727.08322516666,4128317.377545339
326727.1012512624,4128317.4343393934
326727.1002820152,4128317.4347205474
326727.1002820152,4128317.4347205474
326727.11189457664,4128317.495902328
326727.10954511777,4128317.496824198
326727.1200239489,4128317.553219271
326727.1200239489,4128317.553219271
326727.1206235199,4128317.5529842894
326727.1206235199,4128317.5529842894
326727.1206235199,4128317.5529842894
326727.11927760433,4128317.5535115115
326727.11927760433,4128317.5535115115
326727.15303309297,4128317.663261986
326727.1498999322,4128317.664485627
326727.1498999322,4128317.664485627
326727.1498999322,4128317.664485627
326727.1504742309,4128317.6642617225
326727.1504742309,4128317.6642617225
326727.1727666958,4128317.7629638473
326727.1695227538,4128317.7642263104
326727.2129616756,4128317.8760881005
326727.2257880378,4128317.924479399
326727.22520431114,4128317.9247059906
326727.18179363414,4128317.8128332365
326727.18179363414,4128317.8128332365
326727.1800321506,4128317.813515945
326727.22335326055,4128317.925423413
326727.2499154871,4128318.0232972396
326727.2490444816,4128318.0236342307
326727.2057655171,4128317.9117104565
326727.2057655171,4128317.9117104565
326727.203894563,4128317.912433008
326727.24707839434,4128318.024393522
326727.24707839434,4128318.024393522
326727.276992603,4128318.110996046
326727.276992603,4128318.110996046
326727.29555621167,4128318.1651889095
326727.2930116039,4128318.1661710427
326727.2930116039,4128318.1661710427
326727.3025541684,4128318.2201803997
326727.3515266711,4128318.3513433645
326727.3515266711,4128318.3513433645
326727.3515266711,4128318.3513433645
326727.31504487013,4128318.2730458607
326727.31504487013,4128318.2730458607
326727.3289082475,4128318.3358461577
326727.32901889854,4128318.3358036047
326727.32901889854,4128318.3358036047
326727.32901889854,4128318.3358036047
326727.3907316247,4128318.524785523
326727.3907316247,4128318.524785523
326727.4097169199,4128318.5850748527
326727.3572188612,4128318.455266828
326727.3572188612,4128318.455266828
326727.3692148773,4128318.5206958097
326727.3688582117,4128318.520832511
326727.3688582117,4128318.520832511
326727.38192296005,4128318.5879044486
326727.43063437665,4128318.719164779
326727.43063437665,4128318.719164779
326727.43063437665,4128318.719164779
326727.39601016307,4128318.65501704
326727.39601016307,4128318.65501704
326727.4188831109,4128318.717446063
326727.46891851904,4128318.848199551
326727.46891851904,4128318.848199551
326727.48038601014,4128318.92381477
326727.4302721571,4128318.7930912143
326727.4302721571,4128318.7930912143
326727.4302721571,4128318.7930912143
326727.48788895906,4128318.994949246
326727.48788895906,4128318.994949246
326727.4626939579,4128318.936099474
326727.4644684024,4128318.9354241923
326727.4644684024,4128318.9354241923
326727.4831341035,4128319.0088555305
326727.4828942991,4128319.008946881
326727.4828942991,4128319.008946881
326727.5429634763,4128319.20598369
326727.54190563766,4128319.2063863375
326727.54190563766,4128319.2063863375
326727.51033829275,4128319.1482341527
326727.50999564235,4128319.148364463
326727.50999564235,4128319.148364463
326727.58202389756,4128319.3555416437
326727.58173312026,4128319.3556521824
326727.58173312026,4128319.3556521824
326727.5465907529,4128319.3016314935
326727.5428613609,4128319.303045528
326727.5428613609,4128319.303045528
326727.6055736887,4128319.5067962534
326727.60416722344,4128319.507327774
326727.60416722344,4128319.507327774
326727.5771342025,4128319.4526670957
326727.58074914076,4128319.451298932
326727.58074914076,4128319.451298932
326727.644156009,4128319.6609093123
326727.637880362,4128319.663280893
326727.637880362,4128319.663280893
326727.65134767856,4128319.7355246646
326727.65515673923,4128319.734087403
326727.65515673923,4128319.734087403
326727.63041809836,4128319.672374894
326727.62557733303,4128319.6741999746
326727.62557733303,4128319.6741999746
326727.64888095914,4128319.75031051
326727.64648420614,4128319.7512098756
326727.64648420614,4128319.7512098756
326727.69560180977,4128319.8823108333
326727.6970643547,4128319.9593109516
326727.6970643547,4128319.9593109516
326727.6479849647,4128319.8281956837
326727.6757215997,4128319.941590274
326727.7247411524,4128320.072727925
326727.7247411524,4128320.072727925
326727.7440789822,4128320.1542180856
326727.69518939365,4128320.023031927
326727.69518939365,4128320.023031927
326727.693600997,4128320.023623262
326727.70834215754,4128320.1002808316
