326641.08779817144	4128245.2313105036	0.0
326641.09164385987	4128245.5601710877	0.0
326641.10460729356	4128245.8795927917	0.0
326641.0930011786	4128246.1832421953	0.0
326641.09263644175	4128246.4872140987	0.0
326641.09170303243	4128246.828013897	0.0
326641.0916695065	4128247.1980259838	0.0
326641.09461615747	4128247.540595585	0.0
326641.0883121848	4128247.8718861747	0.0
326641.0836211239	4128248.2168338224	0.0
326641.0773916646	4128248.5803138628	0.0
326641.0770076541	4128248.9405278973	0.0
326641.0593115691	4128249.314235423	0.0
326641.057760922	4128249.61804685	0.0
326641.0522259486	4128249.9293409195	0.0
326641.0355438136	4128250.23772046	0.0
326641.0222035163	4128250.6433438766	0.0
326641.00852110644	4128250.946666219	0.0
326640.996992933	4128251.26122935	0.0
326640.98378200416	4128251.5730522024	0.0
326640.96670873056	4128251.876814693	0.0
326640.9502998743	4128252.284166632	0.0
326640.933057577	4128252.6726652305	0.0
326640.91608617356	4128252.974205547	0.0
326640.8923868516	4128253.357842549	0.0
326640.8808551363	4128253.750848172	0.0
326640.8627043256	4128254.12401009	0.0
326640.85138739104	4128254.4916654895	0.0
326640.8491183485	4128254.8607987924	0.0
326640.84853688185	4128255.218611841	0.0
326640.8460326786	4128255.5477887793	0.0
326640.84817510523	4128255.865769261	0.0
326640.8564315755	4128256.236349904	0.0
326640.8470097714	4128256.588425627	0.0
326640.85019078245	4128256.9280302953	0.0
326640.84643280687	4128257.2394726193	0.0
326640.84276579105	4128257.59109291	0.0
326640.83368852094	4128257.9597784076	0.0
326640.82847730175	4128258.2795760464	0.0
326640.82741870696	4128258.600027817	0.0
326640.824027247	4128258.943902588	0.0
326640.8089797369	4128259.280860179	0.0
326640.80827645503	4128259.5970494677	0.0
326640.80289438076	4128259.97290737	0.0
326640.7922335497	4128260.3436942995	0.0
326640.78877168207	4128260.7173009748	0.0
326640.778804039	4128261.0666043474	0.0
326640.7638864641	4128261.388822826	0.0
326640.75285801204	4128261.720396151	0.0
326640.7427523959	4128262.082291325	0.0
326640.73040258867	4128262.4571833187	0.0
326640.715820783	4128262.856456566	0.0
326640.70765987295	4128263.1586403395	0.0
326640.6971111229	4128263.4633779167	0.0
326640.683841749	4128263.8438391015	0.0
326640.67838319624	4128264.215998475	0.0
326640.6575751526	4128264.5821851483	0.0
326640.66157249396	4128264.91122761	0.0
326640.66279396054	4128265.227562097	0.0
326640.68141402956	4128265.5274412083	0.0
326640.6946829477	4128265.8973631607	0.0
326640.712594809	4128266.198736966	0.0
326640.72111297445	4128266.531941051	0.0
326640.725831841	4128266.8887194456	0.0
326640.7353215794	4128267.268894883	0.0
326640.73298557836	4128267.663375359	0.0
326640.73587520805	4128268.0817984897	0.0
326640.7388499853	4128268.402337388	0.0
326640.7406402612	4128268.7123843725	0.0
326640.7412974646	4128269.030025571	0.0
326640.7437550073	4128269.370385233	0.0
326640.74574489804	4128269.702429311	0.0
326640.7423910102	4128270.026258665	0.0
326640.74449594185	4128270.442477961	0.0
326640.74493823433	4128270.7453066967	0.0
326640.74149665993	4128271.047878663	0.0
326640.7382330199	4128271.426097828	0.0
326640.7333794249	4128271.791769494	0.0
326640.73088958906	4128272.135931604	0.0
326640.7253627845	4128272.469056191	0.0
326640.72200989723	4128272.778640087	0.0
326640.72062990547	4128273.140724795	0.0
326640.716271312	4128273.4803004186	0.0
326640.7070470762	4128273.83477714	0.0
326640.7047772587	4128274.1609891495	0.0
326640.70257247344	4128274.4903449095	0.0
326640.69486849697	4128274.811119148	0.0
326640.6904352517	4128275.1756720855	0.0
326640.6846435345	4128275.5102822	0.0
326640.67880549224	4128275.8212125427	0.0
326640.67132762994	4128276.1743581025	0.0
326640.6573144086	4128276.4902676926	0.0
326640.65330447716	4128276.810965523	0.0
326640.6386939812	4128277.133732678	0.0
326640.62413746456	4128277.4805494584	0.0
326640.59987134585	4128277.793896038	0.0
326640.55899900966	4128278.126271683	0.0
326640.5063923352	4128278.455929957	0.0
326640.4487340166	4128278.7986431196	0.0
326640.36476328014	4128279.1056394223	0.0
326640.2840102903	4128279.418119341	0.0
326640.1840741283	4128279.746536533	0.0
326640.04550824245	4128280.058362225	0.0
326639.92630051414	4128280.3770027305	0.0
326639.7780589094	4128280.6927286815	0.0
326639.61119316507	4128281.0156850773	0.0
326639.42248696566	4128281.3476035018	0.0
326639.2146488767	4128281.6479116776	0.0
326639.01274803095	4128281.94939209	0.0
326638.78720823966	4128282.2657919177	0.0
326638.5493388211	4128282.5578410267	0.0
326638.3054337277	4128282.8296643617	0.0
326638.03975802485	4128283.099532949	0.0
326637.77219105774	4128283.385166153	0.0
326637.4901062435	4128283.655004168	0.0
326637.19967654615	4128283.9144694796	0.0
326636.89755132573	4128284.1373605863	0.0
326636.6137561607	4128284.3602425614	0.0
326636.3184667834	4128284.5491362466	0.0
326636.0262541667	4128284.700965158	0.0
326635.74677099526	4128284.8678862453	0.0
326635.46047649725	4128285.0199627713	0.0
326635.1664205011	4128285.161284519	0.0
326634.85010612936	4128285.305656775	0.0
326634.55257229734	4128285.4289199235	0.0
326634.18247909995	4128285.5675594183	0.0
326633.879686641	4128285.6724307975	0.0
326633.5639356834	4128285.7725750823	0.0
326633.24231208966	4128285.853230252	0.0
326632.9071772078	4128285.931019823	0.0
326632.5691291837	4128286.0109047294	0.0
326632.2282914036	4128286.084557164	0.0
326631.88960501854	4128286.15502001	0.0
326631.5502893402	4128286.223645834	0.0
326631.2200822764	4128286.2752477326	0.0
326630.89251961873	4128286.32605492	0.0
326630.5713757237	4128286.3798744413	0.0
326630.2624486764	4128286.4240059704	0.0
326629.8738109364	4128286.473671504	0.0
326629.50812065473	4128286.5178672164	0.0
326629.1608139688	4128286.564642756	0.0
326628.82799267245	4128286.597058233	0.0
326628.4909613846	4128286.6260457006	0.0
326628.12819670315	4128286.6544554676	0.0
326627.74222826655	4128286.6759450156	0.0
326627.4214770252	4128286.684430134	0.0
326627.0695826096	4128286.6952245473	0.0
326626.6983376978	4128286.6995740486	0.0
326626.30540010624	4128286.712882568	0.0
326625.8886385368	4128286.725018884	0.0
326625.4553033315	4128286.7291728077	0.0
326625.1503419789	4128286.7291911277	0.0
326624.84249808354	4128286.7327841977	0.0
326624.5227912169	4128286.7345876177	0.0
326624.20320532995	4128286.735093505	0.0
326623.8751817548	4128286.7350339293	0.0
326623.53368130967	4128286.73377311	0.0
326623.17943897203	4128286.7311108382	0.0
326622.8155424284	4128286.7262432207	0.0
326622.43957776396	4128286.7168151163	0.0
326622.06667400117	4128286.7052886463	0.0
326621.69154377695	4128286.7004684573	0.0
326621.31507078884	4128286.6879058224	0.0
326620.9517585866	4128286.6684107417	0.0
326620.5927787961	4128286.6582613457	0.0
326620.2339046857	4128286.6460747174	0.0
326619.88384889846	4128286.6242703865	0.0
326619.5306571307	4128286.6080811163	0.0
326619.1847960379	4128286.588965127	0.0
326618.84539196256	4128286.574710726	0.0
326618.50890629017	4128286.5657611364	0.0
326618.1725674245	4128286.571053961	0.0
326617.8475473503	4128286.566122337	0.0
326617.52066376084	4128286.5640043626	0.0
326617.1992167302	4128286.5602938873	0.0
326616.87901682453	4128286.559702724	0.0
326616.56710684596	4128286.5596800977	0.0
326616.25782069867	4128286.5507229273	0.0
326615.94970660075	4128286.5484017297	0.0
326615.6483842523	4128286.53853981	0.0
326615.34711307625	4128286.538297138	0.0
326614.8983848382	4128286.52722957	0.0
326614.461707981	4128286.5127676106	0.0
326614.0262108246	4128286.505311489	0.0
326613.62027782423	4128286.4620926846	0.0
326613.25710895716	4128286.363782524	0.0
326612.94561723986	4128286.2196319047	0.0
