302475.9538036912	4123750.940631331	0.0
302476.17844358156	4123751.1474994356	0.0
302476.41297998454	4123751.3827028573	0.0
302476.60109799774	4123751.6441734657	0.0
302476.7583857024	4123751.9495613417	0.0
302476.8975877755	4123752.2391199796	0.0
302476.9901213957	4123752.5722284243	0.0
302477.0459301024	4123752.9226692794	0.0
302477.02743616677	4123753.2778191343	0.0
302476.91010054946	4123753.5918865018	0.0
302476.7023434223	4123753.8312336076	0.0
302476.5292712671	4123754.1130051273	0.0
302476.3461919227	4123754.3818632523	0.0
302476.1561151247	4123754.681561464	0.0
302476.02539401373	4123755.0177897494	0.0
302475.8955361684	4123755.370662346	0.0
302475.8422717833	4123755.7193214623	0.0
302475.8631558885	4123756.078725731	0.0
302475.96831133706	4123756.3855395545	0.0
302476.082860323	4123756.7080454617	0.0
302476.2265823315	4123756.997205981	0.0
302476.35929108824	4123757.2835725574	0.0
302476.52809923014	4123757.5983254192	0.0
302476.6813711639	4123757.894107569	0.0
302476.84140991024	4123758.200832672	0.0
302476.9830594935	4123758.477366979	0.0
